1,4.6209
2,4.76023
4,4.69799
5,4.68009
6,4.39594
7,4.65174
8,4.68572
9,4.47373
10,4.07858
11,5.19211
12,4.86992
13,4.93316
14,4.85214
15,4.04434
16,4.28837
17,5.00294
18,4.39139
19,4.7652
20,4.8035
21,4.59369
22,4.03844
23,4.60257
24,4.15237
25,4.8964
26,4.75813
27,4.69556
29,4.26204
30,5.12154
31,4.25602
32,4.69219
33,4.43761
34,4.68111
35,5.10613
36,4.07105
37,5.21733
39,4.80134
40,4.96038
41,4.9914
42,4.12969
43,4.46545
44,5.16598
45,4.37792
46,6.03582
47,4.35515
48,4.57582
49,4.95057
50,4.0881
51,4.08315
52,4.90928
53,4.54769
54,3.40068
55,4.73433
56,4.78094
57,4.51554
58,4.94117
59,5.13102
60,4.19423
61,4.61061
62,5.40374
63,4.74601
64,4.62764
65,4.73512
66,4.588
67,5.04474
68,4.89648
69,4.60992
70,4.94062
71,5.2009
72,4.96989
73,4.46034
74,4.30982
75,4.70816
76,4.40435
77,4.71984
78,5.18266
79,4.81193
81,3.68723
82,4.55448
83,4.50923
84,4.91233
85,4.95509
86,4.85619
87,4.07833
88,3.93844
89,5.09537
90,4.91447
91,5.03376
92,4.26276
93,4.99696
94,4.83268
95,4.69858
96,4.76287
97,4.19345
98,4.73561
99,4.118
100,3.82628
101,4.97641
102,5.19989
103,4.07503
104,5.71763
105,4.08461
106,4.72323
107,5.12485
108,4.68464
109,4.36999
110,4.16946
111,4.36995
112,4.57653
113,5.25825
114,5.32469
116,4.58996
117,4.51048
118,4.68841
119,4.42183
120,5.20671
121,4.39466
122,4.48448
123,4.6945
124,4.81827
125,4.62743
126,4.27867
127,4.95635
128,5.34232
129,5.22671
130,4.7318
131,4.72156
132,4.30487
133,4.91804
134,5.38099
135,4.96317
136,4.71115
137,5.14581
138,4.76552
139,4.83234
140,5.18744
141,4.75724
142,4.96826
143,5.03911
144,4.30421
145,4.79587
146,5.03441
147,4.3697
148,5.02806
149,5.18285
150,4.77479
151,5.07402
152,4.34387
153,4.7401
154,3.80605
155,4.34419
156,4.81442
157,4.75668
158,4.59077
159,4.71684
160,4.45083
161,4.54253
162,5.17475
163,4.76637
164,4.68036
165,4.61066
167,4.24763
168,4.38416
169,5.55081
170,4.39603
171,4.2219
172,4.65507
173,4.93601
174,4.99111
175,4.26992
176,4.54599
177,5.03952
178,4.18652
179,4.79399
180,3.9291
181,5.12854
182,4.70174
183,4.40258
184,5.21944
185,3.71397
186,4.57338
187,4.03938
189,4.88691
190,5.62341
191,4.66578
192,5.44816
193,4.27289
194,4.19561
195,4.7604
196,4.92382
197,5.26168
198,4.61724
199,4.81811
200,5.26577
201,4.0533
202,4.19057
203,4.933
204,4.61035
205,4.84033
206,4.29357
207,3.69299
208,4.99053
209,4.37545
210,3.91687
211,4.65218
212,5.48137
213,4.84079
214,5.03646
215,4.55396
216,4.5853
217,4.76319
218,4.27479
219,5.18484
220,4.2065
221,4.54461
222,4.51313
223,4.8703
224,4.48686
225,4.27369
226,4.22606
227,4.31126
228,5.11646
229,4.32155
230,4.651
231,4.33367
232,4.68933
233,4.94215
234,4.50703
235,4.5051
236,4.92643
237,5.16009
238,4.54568
239,4.55145
240,4.45763
241,4.66431
242,4.92675
243,4.50518
244,4.35617
245,5.02352
246,4.39439
247,3.82421
248,4.02207
249,4.75008
250,4.61617
251,4.52227
252,4.33668
253,4.92668
254,4.65604
255,4.47111
256,4.73944
257,4.65409
258,3.99282
259,5.52837
260,4.36454
261,4.57277
262,4.83133
263,5.00952
264,4.41073
265,4.57942
266,4.62309
267,5.43484
268,4.7895
269,4.55491
270,4.87988
271,4.26902
272,4.0876
273,3.91068
274,4.31649
275,5.0415
276,4.95993
277,4.54187
278,4.47513
279,4.64485
280,4.68174
281,4.67606
282,4.84332
283,4.68194
284,4.60045
285,4.42018
286,4.55039
287,4.2078
288,4.54289
289,4.10575
290,4.70623
291,4.64807
292,4.99023
293,5.12391
294,4.02003
295,4.60986
296,4.3058
297,5.15887
298,4.70601
299,4.28875
300,4.1073
301,4.01469
303,4.87585
304,5.21304
305,5.25729
306,5.20205
307,4.46867
308,4.72231
309,4.9345
310,4.71331
311,4.76126
312,4.08578
313,4.51994
314,4.28512
315,4.46376
316,4.14175
317,4.834
318,4.29534
319,4.17524
321,4.69111
322,4.58713
323,4.63834
324,5.14844
325,4.36246
326,4.33522
327,4.35951
328,4.25798
329,4.3864
330,4.2172
331,4.423
332,4.58856
333,4.87046
334,4.44142
335,4.90422
336,4.62702
337,4.70341
338,4.48507
339,4.67588
340,4.76915
341,4.53849
342,4.87465
343,4.71547
345,4.97099
346,4.90003
347,4.88677
350,4.07571
351,4.9942
352,5.33126
353,4.564
355,4.78349
357,4.50594
358,4.74012
359,4.34567
360,4.79254
361,4.60238
362,5.08154
363,4.55906
364,4.19649
365,4.81213
366,4.55673
367,4.44289
368,5.28332
369,4.45329
370,3.99622
371,4.46069
372,4.9324
373,4.78003
374,4.98483
375,4.84129
376,4.74955
377,4.37804
378,4.06011
379,4.91716
380,4.609
381,4.897
382,4.75783
383,4.56294
384,5.35601
385,3.98366
386,4.86527
387,4.83474
388,4.66314
389,4.08965
390,4.70978
391,4.24874
392,4.97009
393,4.47506
394,4.28876
395,4.7495
396,4.70272
397,3.69524
398,4.8037
400,4.42702
401,5.88435
402,4.78938
403,3.91649
404,4.93516
405,4.76224
406,4.44811
407,4.826
408,3.8585
409,4.54698
410,4.58779
411,4.11957
412,4.25455
413,4.57706
414,4.90239
415,4.9239
416,4.19519
417,5.171
418,3.99609
419,4.19496
420,4.8681
421,4.96504
422,4.50297
423,4.85589
424,4.42838
425,4.92365
426,5.14577
427,4.81801
429,4.89342
430,4.4905
431,4.63769
432,4.97643
433,4.64708
434,4.83506
435,4.79684
436,5.13378
437,4.56226
438,4.70294
439,4.68459
440,4.82471
441,4.1963
442,4.1365
443,4.68735
444,4.64025
445,5.15921
446,4.90547
447,4.42897
448,4.74885
449,4.02424
450,4.68385
451,4.87373
452,5.66417
453,4.68173
454,4.35646
455,5.27164
456,4.81392
457,4.00527
458,4.75476
459,4.97089
460,4.41183
461,5.17246
462,5.80157
463,3.995
464,3.61993
465,4.03357
466,4.99037
467,4.58117
468,4.26402
469,4.87954
470,5.24129
471,4.53764
472,5.77596
473,4.40843
474,4.66911
475,4.51635
476,4.70008
477,5.2189
478,4.0193
479,4.69045
480,4.7239
482,5.10195
484,4.22875
486,4.53818
487,4.61708
488,4.62282
489,4.73693
490,4.9271
491,4.32001
492,4.65546
493,4.88893
494,4.62959
495,4.92342
496,5.25473
498,3.8036
499,4.28522
500,4.96636
501,4.35411
502,5.25226
503,4.50743
504,3.70425
505,4.55223
506,4.51543
507,4.89595
508,4.82786
509,4.66558
510,4.80909
511,4.68194
512,5.36305
513,4.09348
514,5.37581
515,4.46969
516,3.88444
517,5.18068
518,4.33379
519,4.08731
520,5.23272
521,4.78986
522,4.43784
523,4.01932
524,4.72372
525,4.95348
526,4.22201
527,5.27374
528,5.50562
529,4.68437
530,3.93822
531,4.53704
532,5.1698
533,4.51491
534,4.63665
535,4.78731
536,4.44226
537,5.03716
538,4.19524
539,5.26144
540,5.22468
541,4.40441
542,4.02384
543,3.75721
544,5.17397
545,5.22727
546,5.21417
547,4.81291
548,4.69859
549,4.80376
550,4.89915
551,4.57486
552,5.52947
553,3.9757
554,5.18414
555,5.09622
556,4.64366
557,4.16897
558,4.85743
559,5.25848
560,4.55285
561,5.17466
562,5.12481
564,4.89343
565,4.59791
566,5.36087
567,5.12856
568,4.20005
569,4.06541
570,4.21488
571,4.83681
572,4.89451
573,4.62849
574,4.6205
575,4.40857
576,4.33781
577,4.86144
578,5.21942
579,4.74475
580,4.91659
581,4.67137
582,4.8417
583,4.75173
584,4.49617
585,4.96875
586,4.53333
587,4.53899
588,4.68628
589,4.19002
590,4.59096
591,4.90517
592,4.48474
593,5.12187
594,4.71877
596,4.76519
597,4.82892
598,4.29512
599,3.85048
600,5.39879
601,4.22692
603,5.62308
604,4.50895
605,5.37651
606,5.18424
607,5.06983
608,4.77093
609,4.60091
610,4.5717
611,4.4141
612,4.10894
613,4.29123
615,4.24426
616,4.60543
617,4.72044
618,4.30622
619,4.80501
620,5.03201
621,4.12007
622,5.35831
623,4.41646
624,4.31395
625,5.00533
626,4.84526
627,5.36221
628,5.1498
629,4.47252
630,4.73786
631,4.76053
632,4.09989
633,5.12629
634,5.07904
635,5.32774
636,4.545
637,4.58825
638,4.42881
639,5.11011
640,4.25515
641,5.32238
642,5.02976
643,4.80848
644,4.63397
645,4.58578
646,4.72464
647,4.42414
648,4.25057
649,3.54515
650,4.8715
651,4.59254
653,4.58759
654,4.80814
655,5.12084
656,4.01702
657,4.49351
658,4.15264
659,5.12919
660,4.67632
661,4.64972
662,4.796
663,5.11439
664,4.4357
665,4.3187
666,5.45379
667,4.09986
668,5.05536
669,4.87793
670,4.86411
671,4.47371
672,4.71468
673,4.0626
674,5.48049
675,4.93319
676,4.72172
677,4.55834
678,4.83249
679,4.34213
680,5.25716
681,5.00278
682,5.19036
684,4.01211
685,4.92671
686,5.03516
687,4.41903
688,4.58967
689,4.36938
690,4.4428
691,4.21594
692,4.06298
693,4.30444
694,4.18439
695,5.26289
696,4.44107
697,4.38531
698,4.89493
699,4.87746
700,4.31649
701,4.71057
702,4.87718
703,4.30509
704,4.42802
705,5.00995
706,4.76573
707,4.31151
708,4.61639
710,4.02565
711,4.50142
712,5.00582
715,4.55695
716,4.28645
717,5.27778
718,4.60107
719,4.43887
720,5.3675
721,4.88189
722,5.05387
723,4.09366
724,4.90051
726,5.00318
728,5.29808
729,4.82447
730,4.24453
731,4.60425
732,4.99585
733,4.93325
734,4.44217
735,4.74089
736,3.86256
737,4.78965
738,4.3749
739,4.51765
740,4.45629
741,4.45412
742,4.58881
743,4.46843
744,4.03753
745,4.1946
746,4.7728
747,4.50266
748,4.14811
749,4.55265
750,4.80031
751,5.33581
752,5.68283
753,5.07775
754,4.45737
756,5.03304
757,4.85392
758,4.81815
759,4.65749
760,4.41622
761,4.95855
762,4.98085
763,4.80744
764,4.51075
765,4.99203
766,4.14364
767,4.81473
768,4.4882
769,4.89452
770,5.07484
771,4.39656
772,4.58268
773,4.43545
774,4.45387
775,5.06822
776,5.13099
777,4.45359
778,4.30326
779,4.90994
780,4.31914
781,5.20142
782,4.34869
783,3.9643
784,4.35209
785,5.0023
786,5.23109
787,4.54302
788,4.61208
789,4.37262
790,4.88113
791,4.57785
792,4.46021
793,4.55821
794,4.64612
796,4.799
797,4.78787
798,4.34431
799,4.32411
800,4.28604
802,4.56872
803,4.58954
804,5.05699
805,4.42381
806,3.87891
807,5.17089
808,5.37424
809,4.30312
810,4.75031
811,4.97138
812,5.00787
813,4.34834
814,4.78467
815,4.55365
816,5.1281
818,4.8487
820,4.29279
821,4.87782
822,5.03383
823,5.01796
824,5.14085
826,4.39206
827,4.32987
828,4.00034
829,4.2507
830,4.75604
831,4.6261
833,4.06661
834,4.69208
835,4.94056
836,4.4475
837,4.08843
838,4.5438
839,4.0849
840,4.33201
841,3.98368
842,4.75943
843,4.54936
844,4.77476
845,4.841
846,4.90394
847,4.647
848,5.78861
849,5.11611
850,5.13953
851,4.53332
852,4.45872
853,4.79545
854,5.23112
855,4.3674
856,4.3784
857,4.72615
858,4.59791
859,5.21419
860,4.36526
861,4.63395
862,4.82087
863,4.86041
864,4.78572
865,5.68732
866,4.68222
867,4.42111
868,6.14275
869,4.91538
870,4.20516
871,4.10981
872,4.23835
873,4.80028
874,4.63367
875,3.85907
876,4.114
877,4.55356
878,4.71323
879,4.66956
880,4.15186
881,4.46635
882,4.51322
883,5.18574
884,5.36097
885,5.20941
886,4.50646
887,4.19378
888,4.8322
889,4.47735
890,4.5895
891,4.76889
892,4.82206
893,4.17701
894,4.44252
895,4.63685
896,4.3937
897,3.94568
898,4.5945
899,4.31523
901,4.37583
902,4.07284
903,5.17825
904,4.66636
905,4.90271
906,5.45043
907,4.50619
908,3.70803
909,3.85609
910,4.26334
911,4.62809
912,3.44903
913,4.50012
914,4.5184
915,4.91553
916,4.63257
917,5.23146
918,4.70347
919,4.73259
920,3.94301
921,5.03106
922,3.89403
923,4.50916
924,4.68968
926,5.94939
927,4.78971
928,4.489
929,4.72461
930,4.62344
931,4.59445
932,4.70263
933,4.75426
934,5.24213
935,4.98535
936,4.84926
937,4.50002
939,4.64905
940,4.00075
941,4.34326
942,4.72612
943,4.85093
944,4.34297
945,5.0802
946,4.11581
947,4.35294
948,5.13612
949,4.84424
950,4.3505
951,4.64645
952,3.83487
953,4.83033
954,4.9903
955,5.08848
956,4.64447
957,4.43346
958,5.53702
959,4.65755
960,5.94238
961,3.85335
962,4.80457
963,4.58803
964,4.78958
965,4.20493
966,4.7781
967,5.34978
968,4.41131
969,4.79613
970,4.727
971,4.64915
972,4.57971
973,4.91928
974,5.16203
975,5.09855
976,4.97246
977,4.43339
978,4.47844
979,4.7686
980,5.49925
981,4.34773
982,4.05658
983,5.13373
984,4.68824
985,4.84054
986,5.01515
987,4.93169
988,5.02131
989,4.71644
990,4.46765
991,4.1165
992,3.99713
993,5.25239
994,5.05954
995,4.90334
996,4.68544
997,4.62518
999,5.48426
1000,4.02292
